EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,YearsAtCompany,YearsSinceLastPromotion,MonthlyIncome,WorkLifeBalance,JobSatisfaction,PerformanceRating,CommuteDistance,NumberOfCompaniesWorked,Attrition
7155,25,Female,Married,Marketing,Junior,33,8,107504,1,2,2,49,1,1
7156,34,Female,Single,HR,Manager,68,7,80374,1,4,1,32,7,1
7157,27,Male,Married,Marketing,Junior,6,5,66593,3,2,4,10,8,0
7158,38,Male,Married,HR,Senior,46,8,60343,3,3,2,20,4,0
7159,30,Female,Single,Sales,Manager,62,3,62690,4,2,3,48,4,0
7160,22,Female,Married,Engineering,Manager,51,5,110693,2,2,2,20,4,1
7161,22,Male,Single,Marketing,Senior,58,7,83890,1,4,3,31,2,0
7162,42,Male,Single,HR,Senior,15,6,54837,2,1,2,5,7,1
7163,43,Male,Married,Engineering,Manager,63,1,50673,3,3,3,47,7,0
7164,24,Male,Single,Marketing,Senior,80,7,48293,3,1,2,20,2,1
7165,25,Male,Married,Marketing,Mid-Level,70,7,78079,1,2,1,5,2,1
7166,28,Male,Single,Marketing,Mid-Level,56,1,91513,4,3,4,18,1,0
7167,29,Female,Married,Engineering,Senior,35,2,154380,2,3,2,16,7,0
7168,31,Female,Married,Sales,Senior,51,8,55774,3,4,2,32,7,0
7169,47,Female,Married,HR,Junior,1,7,138735,2,2,3,37,7,1
7170,49,Male,Married,Marketing,Mid-Level,33,6,157587,1,4,4,43,7,0
7171,23,Male,Divorced,Engineering,Senior,57,4,136001,4,2,4,30,2,0
7172,31,Female,Divorced,Engineering,Junior,61,5,133689,2,3,3,32,7,0
7173,52,Male,Married,HR,Junior,12,1,68466,2,4,2,26,3,0
7174,38,Female,Divorced,Engineering,Junior,69,1,85369,4,3,4,34,7,0
7175,60,Male,Single,Engineering,Junior,3,3,101190,3,4,4,14,8,0
7176,26,Male,Married,Marketing,Senior,12,9,98581,2,4,3,3,9,0
7177,33,Female,Married,Sales,Senior,10,0,110384,2,2,4,23,3,0
7178,30,Male,Single,Engineering,Mid-Level,57,6,154248,3,2,4,27,5,0
7179,26,Male,Married,Sales,Junior,69,8,146240,3,2,2,36,5,1
7180,48,Male,Single,Sales,Mid-Level,3,1,121609,2,4,4,19,3,0
7181,38,Male,Single,Engineering,Mid-Level,54,8,146102,3,3,3,33,4,0
7182,41,Male,Married,Sales,Junior,58,2,141809,3,1,3,44,8,0
7183,34,Female,Married,HR,Mid-Level,47,5,108471,3,2,3,48,5,0
7184,24,Male,Married,HR,Junior,20,6,75252,3,2,1,36,3,0
7185,38,Male,Single,Engineering,Mid-Level,27,5,71730,2,4,2,34,3,0
7186,51,Male,Married,Engineering,Senior,49,8,86401,3,4,4,32,9,0
7187,23,Female,Married,Sales,Manager,62,2,110402,3,4,3,26,9,0
7188,29,Male,Single,Engineering,Junior,43,4,49545,4,2,4,35,4,0
7189,31,Male,Married,Sales,Mid-Level,69,6,51262,4,4,2,40,7,0
7190,28,Female,Divorced,Sales,Junior,70,8,146665,3,3,3,4,1,0
7191,31,Female,Married,Engineering,Manager,6,2,132548,3,4,2,19,8,0
7192,37,Female,Divorced,Engineering,Manager,6,5,148232,2,4,3,12,9,0
7193,44,Female,Divorced,HR,Mid-Level,23,1,127346,3,1,3,9,2,0
7194,43,Male,Married,Engineering,Junior,15,1,159820,1,4,3,38,7,0
7195,22,Male,Single,Marketing,Junior,83,1,135459,4,3,3,31,2,0
7196,29,Female,Single,Sales,Senior,32,3,154701,3,4,1,7,9,0
7197,41,Female,Married,HR,Manager,7,3,143434,4,2,2,18,5,0
7198,23,Female,Married,Marketing,Mid-Level,58,9,63832,1,3,4,2,2,1
7199,36,Female,Single,Marketing,Mid-Level,39,5,76042,3,3,3,8,6,0
7200,41,Female,Married,Sales,Junior,83,6,97951,2,3,2,36,6,1
7201,28,Male,Single,HR,Senior,24,1,65495,2,4,4,25,7,0
7202,31,Male,Married,Marketing,Senior,45,0,46685,2,1,3,11,7,0
7203,50,Male,Single,Marketing,Manager,47,7,62044,2,4,3,44,3,0
7204,40,Female,Married,Engineering,Junior,48,8,90166,2,3,2,5,6,1
7205,41,Female,Married,Sales,Junior,67,4,101530,2,3,3,30,5,0
7206,28,Female,Married,Engineering,Junior,78,5,85374,2,1,2,15,6,0
7207,57,Male,Single,Sales,Senior,1,7,152695,2,2,2,26,3,1
7208,29,Female,Single,HR,Junior,68,2,96637,3,1,4,22,7,0
7209,33,Male,Single,Sales,Junior,13,8,90416,3,2,3,33,7,0
7210,34,Male,Single,Sales,Junior,23,2,76105,4,2,3,4,1,0
7211,38,Female,Single,Sales,Senior,16,4,109313,2,3,4,20,5,0
7212,30,Female,Married,Engineering,Mid-Level,10,9,139275,2,3,4,43,7,0
7213,28,Male,Married,Sales,Mid-Level,1,3,118233,2,3,2,28,8,0
7214,44,Male,Single,Marketing,Junior,13,0,64654,2,2,3,46,9,0
7215,49,Female,Single,Engineering,Junior,71,0,97745,3,2,3,22,6,0
7216,28,Female,Married,Sales,Mid-Level,52,1,42692,4,1,4,5,3,0
7217,25,Male,Single,Sales,Mid-Level,80,7,76866,4,3,4,38,2,0
7218,45,Male,Married,Engineering,Junior,43,3,115694,2,1,3,43,7,0
7219,34,Female,Single,Marketing,Mid-Level,65,3,158872,3,2,2,43,1,0
7220,28,Male,Married,Engineering,Junior,2,9,61484,4,3,4,25,9,0
7221,32,Female,Married,Sales,Junior,2,6,77908,2,3,4,17,8,0
7222,39,Male,Married,Engineering,Junior,52,8,46392,4,1,2,32,5,1
7223,38,Female,Married,Marketing,Manager,57,4,69376,3,4,1,35,3,0
7224,27,Female,Single,Engineering,Mid-Level,73,7,157132,1,2,3,6,6,1
7225,38,Male,Single,Engineering,Manager,73,6,93652,2,1,3,29,9,1
7226,32,Male,Married,Sales,Junior,66,7,124219,2,2,3,47,1,1
7227,41,Male,Married,Engineering,Senior,78,7,108223,4,1,3,1,6,0
7228,33,Male,Single,Sales,Junior,8,4,110706,4,2,3,38,9,0
7229,24,Male,Married,Sales,Junior,15,9,148535,1,1,3,1,3,1
7230,39,Female,Married,Engineering,Junior,56,0,137200,2,1,3,47,9,0
7231,40,Female,Married,Sales,Junior,2,8,96289,3,2,3,18,4,0
7232,38,Female,Married,Engineering,Junior,56,0,102492,2,2,4,16,4,0
7233,41,Female,Married,Sales,Junior,36,1,133404,2,1,3,28,9,0
7234,58,Male,Single,Marketing,Junior,57,3,69290,2,3,3,38,3,0
7235,30,Male,Single,Sales,Mid-Level,80,9,131352,3,1,4,12,9,0
7236,43,Female,Divorced,Sales,Manager,25,8,59762,4,4,4,4,9,0
7237,28,Female,Divorced,Sales,Junior,70,1,76084,3,1,4,38,8,0
7238,34,Male,Single,HR,Senior,40,6,114852,2,2,4,18,5,0
7239,32,Male,Married,Engineering,Mid-Level,48,4,67629,1,2,1,49,1,1
7240,41,Female,Married,Marketing,Mid-Level,7,9,58511,3,4,3,33,1,0
7241,44,Male,Single,Engineering,Senior,37,5,102995,1,2,2,20,1,0
7242,36,Female,Single,Sales,Junior,3,5,107622,4,2,1,21,7,0
7243,31,Male,Married,Engineering,Mid-Level,63,6,84311,2,1,2,46,5,1
7244,26,Female,Married,Engineering,Junior,83,4,60760,4,3,2,30,6,0
7245,33,Female,Married,Engineering,Senior,80,0,86174,2,3,3,31,9,0
7246,36,Male,Married,Sales,Senior,34,9,54301,3,3,4,4,1,0
7247,34,Female,Single,Marketing,Mid-Level,30,9,86366,2,1,3,30,6,1
7248,26,Female,Single,Marketing,Mid-Level,15,5,145760,3,2,4,20,3,0
7249,36,Female,Single,Sales,Junior,32,0,128266,3,1,3,10,2,0
7250,41,Male,Single,Engineering,Junior,40,4,151633,1,3,4,37,1,0
7251,29,Male,Divorced,Sales,Mid-Level,56,1,54808,3,4,4,33,8,0
7252,59,Male,Married,Sales,Manager,52,7,106196,3,4,3,35,2,0
7253,50,Male,Single,Sales,Mid-Level,72,9,110975,2,1,3,32,6,1
7254,23,Male,Married,HR,Senior,22,9,98560,3,3,2,32,8,0
7255,23,Female,Single,Engineering,Junior,76,4,59280,2,2,4,17,6,0
7256,55,Female,Married,Sales,Manager,76,6,110521,2,2,2,12,5,1
7257,47,Male,Married,Engineering,Senior,29,9,40410,2,2,3,31,9,0
7258,28,Female,Single,Marketing,Junior,6,3,132535,3,1,2,49,8,0
7259,42,Male,Married,Marketing,Mid-Level,29,1,43479,1,4,4,4,9,0
7260,32,Male,Single,Engineering,Mid-Level,64,1,92327,4,4,4,39,6,0
7261,24,Female,Married,Sales,Mid-Level,22,2,109690,3,2,1,39,2,0
7262,27,Female,Divorced,Sales,Junior,19,1,147973,2,3,3,27,3,0
7263,28,Female,Married,Engineering,Junior,62,1,158489,3,1,3,12,9,0
7264,26,Male,Divorced,HR,Junior,75,3,72248,2,4,4,41,3,0
7265,24,Male,Single,Sales,Mid-Level,80,6,89464,3,4,3,9,1,0
7266,37,Male,Single,Marketing,Junior,59,8,154471,1,4,3,31,6,0
7267,24,Female,Single,Engineering,Junior,9,7,101075,2,4,3,47,9,0
7268,29,Female,Single,Engineering,Senior,71,6,138102,4,1,2,16,1,0
7269,22,Female,Married,Engineering,Junior,32,8,45820,2,2,2,41,9,1
7270,22,Female,Divorced,HR,Senior,55,5,117971,2,2,3,33,9,0
7271,46,Male,Divorced,Engineering,Mid-Level,8,1,114986,2,2,3,12,6,0
7272,34,Male,Single,Engineering,Manager,7,8,72589,3,4,3,5,4,0
7273,26,Female,Single,Marketing,Senior,44,8,71298,1,3,4,21,6,0
7274,28,Male,Single,Sales,Junior,34,9,90217,2,4,4,45,1,0
7275,28,Male,Single,Engineering,Junior,4,6,144347,4,3,4,2,5,0
7276,22,Male,Married,Engineering,Senior,60,1,144606,1,2,1,14,8,1
7277,25,Female,Single,Sales,Manager,7,6,97879,3,1,4,16,8,0
7278,42,Female,Single,Sales,Mid-Level,55,2,77044,3,3,3,6,3,0
7279,36,Male,Single,Sales,Junior,31,8,97373,3,3,4,12,4,0
7280,39,Female,Married,Marketing,Junior,45,3,138481,3,3,4,44,8,0
7281,28,Female,Single,Sales,Junior,23,9,69743,2,4,4,29,5,0
7282,29,Female,Married,HR,Mid-Level,37,1,146319,3,2,1,9,8,0
7283,34,Male,Single,Engineering,Senior,11,0,49922,4,4,3,20,1,0
7284,23,Female,Married,HR,Manager,76,0,157082,3,4,3,26,9,0
7285,25,Female,Divorced,Sales,Junior,45,7,127055,3,2,4,41,8,0
7286,36,Male,Single,HR,Senior,38,0,74964,1,2,4,10,1,0
7287,35,Male,Married,Marketing,Junior,72,7,80978,3,2,3,36,3,1
7288,28,Male,Married,HR,Senior,63,1,74366,1,3,2,1,6,0
7289,43,Male,Divorced,Marketing,Senior,14,8,75229,1,2,3,41,6,1
7290,30,Female,Married,Sales,Mid-Level,24,2,62816,3,1,4,22,5,0
7291,30,Female,Married,Sales,Mid-Level,24,2,46915,1,2,4,1,6,0
7292,39,Male,Single,Engineering,Junior,51,1,70173,3,1,3,33,8,0
7293,35,Male,Single,Sales,Mid-Level,67,7,124434,1,3,2,11,9,1
7294,39,Female,Married,Sales,Junior,64,1,85608,4,3,4,1,3,0
7295,22,Female,Single,Sales,Mid-Level,74,6,139940,3,2,3,24,1,0
7296,25,Female,Married,Sales,Junior,1,3,115847,2,4,2,10,5,0
7297,49,Female,Single,Sales,Senior,29,0,88911,2,2,3,36,8,0
7298,28,Female,Single,Engineering,Mid-Level,27,1,144847,2,4,3,47,4,0
7299,37,Male,Single,Sales,Manager,60,9,91605,1,3,4,33,5,1
7300,36,Male,Married,Engineering,Junior,25,5,56605,3,4,2,7,8,0
7301,38,Male,Single,Sales,Junior,65,5,95612,2,3,3,9,8,0
7302,34,Female,Single,Sales,Junior,6,3,148486,2,4,4,47,4,0
7303,40,Male,Married,Sales,Manager,62,2,157002,3,4,3,18,8,0
7304,35,Female,Single,Marketing,Senior,73,8,106729,2,1,2,43,9,1
7305,22,Male,Married,Marketing,Manager,7,7,82624,2,1,4,43,2,1
7306,38,Male,Married,Engineering,Senior,41,2,112963,3,1,3,18,6,0
7307,36,Male,Married,Engineering,Senior,10,4,156776,1,1,4,15,6,0
7308,22,Female,Married,Engineering,Mid-Level,17,6,155082,1,2,4,22,8,1
7309,59,Female,Married,Sales,Junior,82,8,82824,3,2,3,25,4,1
7310,52,Male,Married,Sales,Senior,81,0,115327,4,4,4,6,9,0
7311,37,Male,Married,Sales,Junior,81,9,70660,2,4,3,38,8,0
7312,27,Male,Divorced,Engineering,Junior,74,2,107496,2,1,2,48,2,1
7313,22,Male,Married,Marketing,Junior,82,9,60616,3,3,3,49,7,0
7314,42,Male,Divorced,Sales,Junior,53,1,126806,1,2,3,34,3,0
7315,37,Female,Married,Engineering,Senior,79,1,131230,3,2,4,27,5,0
7316,43,Female,Married,Sales,Junior,76,8,148581,3,1,3,48,8,1
7317,28,Male,Single,Engineering,Senior,75,2,95051,1,3,1,12,4,0
7318,33,Male,Married,Marketing,Mid-Level,32,1,74669,4,1,3,34,4,0
7319,46,Male,Married,Engineering,Junior,8,2,78559,3,2,4,40,5,0
7320,23,Female,Married,Marketing,Senior,7,7,52536,4,4,2,6,8,0
7321,40,Female,Married,Sales,Junior,62,1,91514,2,1,2,33,4,0
7322,32,Female,Married,Engineering,Mid-Level,24,8,125289,4,4,2,44,4,0
7323,32,Male,Married,Sales,Senior,64,3,124854,2,3,2,26,8,0
7324,42,Female,Single,Engineering,Manager,54,8,136696,1,4,3,1,9,0
7325,26,Female,Single,Engineering,Mid-Level,58,9,104673,4,3,1,8,9,0
7326,38,Female,Married,Engineering,Junior,71,7,41210,4,2,3,35,6,0
7327,39,Female,Married,HR,Manager,14,2,154367,2,1,3,25,5,0
7328,27,Female,Married,HR,Junior,11,4,92461,3,4,3,22,6,0
7329,43,Female,Married,Marketing,Junior,41,1,63205,4,2,3,46,4,0
7330,43,Male,Single,Engineering,Mid-Level,7,9,148927,1,1,3,2,3,1
7331,41,Female,Single,Engineering,Junior,78,0,134070,3,4,3,45,3,0
7332,29,Male,Divorced,Marketing,Mid-Level,58,1,101950,4,4,3,8,1,0
7333,33,Male,Married,Engineering,Manager,35,3,72516,2,4,4,1,5,0
7334,25,Male,Divorced,Engineering,Junior,23,2,130088,3,4,4,48,8,0
7335,22,Male,Married,Sales,Senior,83,3,107848,4,4,3,7,4,0
7336,30,Female,Single,Engineering,Mid-Level,64,0,100401,4,4,3,23,4,0
7337,31,Male,Single,HR,Junior,43,4,125224,3,3,3,29,8,0
7338,27,Female,Married,HR,Senior,26,5,100583,1,4,4,14,4,0
7339,22,Male,Married,Sales,Junior,61,5,151041,3,4,3,12,1,0
7340,28,Female,Married,Engineering,Senior,74,3,44497,4,4,2,43,8,0
7341,32,Male,Single,Engineering,Junior,3,2,51008,2,4,1,25,5,0
7342,33,Male,Single,Sales,Manager,46,9,69833,4,2,3,6,6,0
7343,37,Male,Married,Engineering,Mid-Level,10,3,103892,4,3,3,21,9,0
7344,41,Male,Single,Sales,Junior,47,5,76075,2,1,1,3,7,0
7345,24,Female,Married,Engineering,Senior,10,1,95934,1,2,2,6,8,0
7346,34,Female,Single,HR,Junior,37,4,147179,4,2,2,43,4,0
7347,29,Male,Single,Marketing,Senior,57,3,131940,2,3,2,37,8,0
7348,46,Female,Married,Sales,Manager,70,3,52868,3,1,4,9,5,0
7349,22,Female,Married,Engineering,Junior,43,6,112390,4,1,1,2,1,0
7350,27,Male,Married,Marketing,Mid-Level,50,3,43878,1,2,4,33,7,0
7351,26,Male,Married,Marketing,Junior,72,8,82795,4,4,4,37,8,0
7352,33,Female,Single,Engineering,Mid-Level,51,1,95478,3,3,4,19,5,0
7353,37,Male,Married,Marketing,Manager,11,8,58041,2,4,4,49,5,0
7354,37,Male,Married,Engineering,Mid-Level,26,6,90025,1,2,3,12,7,0
7355,38,Female,Married,Marketing,Manager,66,8,144852,3,1,3,15,8,0
7356,40,Male,Married,Engineering,Mid-Level,51,0,74353,4,1,3,25,2,0
7357,37,Male,Single,Engineering,Senior,51,9,159147,3,4,2,17,4,0
7358,48,Male,Married,Engineering,Junior,53,6,126921,4,1,2,26,7,0
7359,42,Female,Divorced,HR,Junior,25,5,132228,2,2,4,42,3,0
7360,41,Male,Married,Sales,Junior,73,3,153399,1,4,3,33,7,0
7361,39,Male,Single,Engineering,Junior,26,6,150839,4,1,3,48,7,0
7362,36,Male,Married,Engineering,Junior,70,8,134034,1,1,4,2,3,1
7363,50,Male,Single,Engineering,Junior,68,8,152981,4,3,2,8,7,0
7364,32,Male,Married,Sales,Junior,25,5,106961,1,4,3,37,9,0
7365,33,Female,Single,Marketing,Senior,69,0,83179,2,3,3,26,2,0
7366,43,Female,Single,Engineering,Manager,18,2,141722,1,3,2,5,6,0
7367,49,Female,Married,Marketing,Mid-Level,34,5,102960,3,3,3,36,2,0
7368,32,Female,Married,HR,Mid-Level,1,2,78454,3,1,4,2,3,0
7369,51,Male,Single,Marketing,Senior,32,9,53606,1,2,4,1,8,1
7370,41,Male,Single,Sales,Junior,14,1,54719,4,2,3,19,1,0
7371,29,Female,Married,Engineering,Mid-Level,4,3,65971,2,3,1,48,2,1
7372,38,Female,Single,Sales,Junior,29,4,112339,1,4,3,23,6,0
7373,36,Male,Single,Engineering,Junior,30,1,127028,1,1,2,3,3,0
7374,35,Male,Divorced,Engineering,Mid-Level,28,8,119458,2,2,3,29,3,1
7375,30,Female,Married,HR,Mid-Level,40,5,148752,1,1,3,3,1,0
7376,32,Male,Married,Engineering,Junior,64,2,126826,2,1,3,23,1,0
7377,38,Female,Single,Sales,Senior,81,8,114944,2,2,4,14,5,1
7378,32,Female,Married,Engineering,Senior,66,8,104752,1,1,3,22,8,1
7379,44,Male,Married,Sales,Senior,19,1,131925,3,3,2,4,1,0
7380,41,Female,Married,Engineering,Manager,70,8,149491,3,4,1,40,7,1
7381,35,Male,Divorced,Marketing,Mid-Level,16,3,72670,1,1,4,15,2,0
7382,31,Female,Married,Sales,Mid-Level,55,3,95394,4,2,1,21,6,0
7383,33,Male,Single,Sales,Manager,67,4,120898,2,2,3,37,8,0
7384,38,Male,Married,Engineering,Manager,79,6,49936,2,4,4,34,4,0
7385,38,Female,Married,HR,Mid-Level,68,7,78671,2,4,4,30,3,0
7386,38,Female,Married,Sales,Mid-Level,9,9,155102,1,3,2,14,7,1
7387,35,Male,Divorced,Engineering,Junior,5,4,141028,1,4,3,8,3,0
7388,23,Female,Married,Engineering,Mid-Level,15,9,66591,1,2,3,23,1,1
7389,34,Female,Married,HR,Mid-Level,51,6,84136,3,2,3,41,3,0
7390,55,Male,Single,Engineering,Mid-Level,47,6,58375,3,1,4,13,6,0
7391,32,Male,Single,Engineering,Mid-Level,37,1,151555,2,4,1,18,9,0
7392,46,Female,Single,Marketing,Manager,52,1,107504,2,1,1,15,6,0
7393,29,Male,Married,Marketing,Junior,8,8,86607,3,2,4,45,8,0
7394,35,Female,Married,Engineering,Junior,18,2,135059,4,1,3,20,6,0
7395,28,Male,Married,Engineering,Mid-Level,36,2,50065,3,3,3,17,2,0
7396,32,Female,Single,Marketing,Junior,47,6,141821,2,3,4,34,2,0
7397,45,Male,Single,Engineering,Mid-Level,24,0,149749,1,2,3,29,8,0
7398,27,Male,Married,Engineering,Mid-Level,44,6,70120,4,3,3,8,6,0
7399,38,Male,Single,HR,Mid-Level,26,0,55692,1,1,3,46,8,0
7400,39,Male,Married,Engineering,Senior,63,6,130795,1,1,3,43,8,1
7401,44,Male,Single,HR,Mid-Level,29,0,130813,2,3,1,3,1,0
7402,37,Female,Married,HR,Junior,77,1,66395,3,3,4,47,3,0
7403,28,Female,Single,Sales,Mid-Level,21,4,75290,4,1,1,31,1,0
7404,38,Female,Single,Engineering,Junior,43,5,75863,2,4,2,10,4,0
7405,23,Female,Single,Sales,Mid-Level,60,4,46406,1,4,4,6,3,0
7406,38,Female,Married,Engineering,Manager,64,1,142353,3,1,3,14,9,0
7407,34,Male,Single,Sales,Junior,73,3,151905,3,1,4,8,8,0
7408,31,Male,Single,Marketing,Junior,23,8,115495,2,4,4,40,6,0
7409,32,Female,Single,Engineering,Senior,40,5,103205,3,2,2,25,4,0
7410,36,Female,Divorced,Marketing,Mid-Level,24,3,45495,3,2,4,35,5,0
7411,46,Male,Single,Sales,Junior,15,7,149933,4,3,4,26,9,0
7412,37,Female,Married,Marketing,Junior,7,6,80948,1,2,1,15,2,1
7413,33,Female,Married,HR,Mid-Level,61,0,54311,1,2,1,12,3,0
7414,39,Female,Single,Sales,Mid-Level,25,4,112186,4,4,2,29,5,0
7415,25,Male,Married,Sales,Junior,12,7,57087,1,2,4,34,5,0
7416,24,Male,Married,Engineering,Junior,45,6,119515,2,1,3,3,1,1
7417,38,Male,Single,Engineering,Junior,45,3,64891,2,2,2,24,1,0
7418,33,Male,Single,Engineering,Senior,14,3,95999,4,4,1,1,5,0
7419,36,Male,Single,Sales,Manager,16,3,155024,2,4,4,11,4,0
7420,39,Female,Married,Engineering,Senior,67,4,126576,2,3,2,34,7,0
7421,26,Male,Single,Sales,Mid-Level,73,0,66657,2,1,3,20,6,0
7422,30,Male,Married,Sales,Mid-Level,31,8,52454,4,3,1,33,2,1
7423,40,Male,Married,Engineering,Junior,1,2,99582,3,1,4,19,8,0
7424,22,Male,Single,Engineering,Junior,57,7,87325,2,3,3,43,5,1
7425,23,Male,Single,Sales,Senior,4,2,152367,4,1,2,37,3,0
7426,43,Male,Divorced,Marketing,Junior,38,5,59505,3,1,2,37,6,0
7427,34,Male,Married,Sales,Mid-Level,57,9,74424,3,2,3,38,8,0
7428,24,Female,Single,Sales,Junior,8,3,111925,3,2,2,18,9,0
7429,38,Female,Single,Marketing,Senior,81,3,87368,3,1,4,8,4,0
7430,22,Male,Married,Engineering,Junior,25,4,130766,1,3,3,38,6,0
7431,34,Male,Single,Engineering,Mid-Level,30,0,127005,2,3,3,46,3,0
7432,28,Male,Married,Engineering,Mid-Level,6,0,101978,3,1,3,43,9,0
7433,39,Female,Married,Sales,Junior,69,9,61281,3,2,2,24,7,0
7434,39,Female,Single,Sales,Junior,41,1,140319,2,3,3,3,5,0
7435,41,Male,Single,Engineering,Junior,43,4,89687,4,1,3,31,1,0
7436,30,Female,Divorced,Engineering,Manager,9,5,93322,1,4,3,45,8,1
7437,29,Female,Married,Engineering,Senior,83,2,66451,1,2,2,33,5,0
7438,50,Female,Single,Sales,Junior,70,2,155851,1,3,3,44,4,0
7439,27,Female,Single,Sales,Junior,78,4,77377,3,4,3,4,1,0
7440,26,Female,Single,Marketing,Senior,46,3,57418,1,4,4,39,1,0
7441,38,Male,Single,Engineering,Junior,25,6,66720,3,3,3,3,7,0
7442,43,Male,Married,Engineering,Junior,71,9,64790,3,1,2,47,9,1
7443,40,Male,Single,Sales,Junior,43,5,68791,3,1,2,10,7,0
7444,37,Male,Married,Engineering,Junior,47,1,123744,3,1,3,26,9,0
7445,30,Female,Married,Engineering,Junior,47,5,70662,3,4,3,6,1,0
7446,44,Male,Divorced,Marketing,Mid-Level,44,3,61502,2,3,4,36,3,0
7447,39,Female,Single,Sales,Mid-Level,81,4,147331,3,4,3,42,2,0
7448,38,Female,Married,Engineering,Junior,68,4,137001,1,1,2,12,4,0
7449,40,Female,Single,Marketing,Mid-Level,67,6,126566,3,2,3,37,7,0
7450,33,Male,Single,Engineering,Junior,62,7,129279,3,3,3,22,8,0
7451,26,Male,Married,Marketing,Manager,8,4,74630,4,3,3,1,7,0
7452,28,Male,Married,Sales,Mid-Level,65,4,77920,2,2,2,24,8,0
7453,43,Female,Single,HR,Junior,76,9,144477,4,3,4,9,1,0
7454,22,Male,Single,Sales,Senior,65,1,127951,3,4,4,7,9,0
7455,39,Female,Single,Sales,Mid-Level,32,1,128402,2,1,4,45,4,0
7456,36,Male,Married,Engineering,Junior,63,5,135802,2,3,3,49,8,0
7457,24,Male,Married,Engineering,Junior,25,2,121947,4,3,4,17,5,0
7458,24,Female,Married,Engineering,Mid-Level,48,7,137962,3,4,3,36,5,0
7459,23,Male,Married,Sales,Mid-Level,72,1,88021,2,3,4,20,4,0
7460,41,Female,Single,Engineering,Manager,22,9,109922,1,2,4,15,3,0
7461,27,Female,Married,Engineering,Junior,20,3,108604,1,2,2,20,6,1
7462,40,Male,Single,Sales,Junior,37,6,121184,1,3,3,12,1,0
7463,39,Female,Single,Engineering,Junior,25,1,90245,4,1,1,9,2,0
7464,36,Female,Single,Marketing,Junior,3,1,98222,4,3,2,22,9,0
7465,34,Male,Single,Sales,Junior,50,8,116504,2,4,4,11,8,0
7466,49,Male,Married,Sales,Manager,39,8,110603,1,3,4,29,7,0
7467,47,Male,Divorced,Marketing,Junior,55,5,100149,4,3,3,15,6,0
7468,42,Male,Divorced,Marketing,Junior,34,0,40167,2,4,3,15,7,0
7469,28,Male,Single,HR,Mid-Level,69,9,132696,3,4,2,18,5,1
7470,50,Male,Married,Marketing,Junior,52,1,54808,1,1,4,6,5,0
7471,29,Female,Single,Engineering,Mid-Level,69,5,128580,4,2,2,14,8,0
7472,35,Female,Divorced,Sales,Junior,52,8,66635,2,4,4,34,3,0
7473,41,Female,Married,Engineering,Junior,40,6,69481,3,3,4,36,8,0
7474,36,Female,Single,Engineering,Mid-Level,74,0,72717,4,1,2,28,9,0
7475,35,Female,Married,Sales,Senior,83,8,61881,3,1,4,21,7,1
7476,24,Female,Married,HR,Junior,25,4,153781,4,4,2,26,8,0
7477,40,Female,Married,Sales,Junior,19,2,46374,2,3,1,34,4,0
7478,43,Male,Single,Sales,Junior,51,6,90215,2,3,3,13,7,0
7479,43,Female,Married,Engineering,Junior,40,3,55880,3,2,3,12,4,0
7480,22,Male,Single,Sales,Manager,67,1,83063,1,4,4,14,7,0
7481,49,Male,Married,Sales,Junior,73,0,123757,4,3,1,29,5,0
7482,32,Female,Married,Marketing,Mid-Level,21,9,108292,2,3,4,49,2,0
7483,37,Male,Married,Engineering,Senior,18,8,111304,3,4,4,5,6,0
7484,43,Female,Married,Marketing,Junior,49,5,116417,4,1,4,39,8,0
7485,48,Male,Married,HR,Mid-Level,9,0,82891,2,4,4,31,9,0
7486,34,Female,Married,Engineering,Junior,3,0,150540,2,2,3,47,2,0
7487,45,Male,Married,Engineering,Junior,4,0,121228,1,3,4,14,2,0
7488,22,Female,Single,HR,Mid-Level,3,7,75047,2,2,4,48,2,0
7489,35,Male,Married,Engineering,Mid-Level,62,5,148953,3,1,2,46,4,1
7490,22,Male,Single,Engineering,Junior,34,3,146466,3,4,2,4,4,0
7491,48,Male,Divorced,Sales,Senior,9,4,80012,4,4,4,6,4,0
7492,45,Female,Divorced,Engineering,Mid-Level,35,4,50733,1,4,4,38,8,0
7493,47,Female,Married,Marketing,Mid-Level,75,3,152467,1,1,4,28,5,0
7494,30,Female,Married,Sales,Junior,45,7,77150,1,3,2,18,4,1
7495,36,Female,Married,Engineering,Senior,72,2,63567,1,2,4,30,8,0
7496,29,Female,Married,Sales,Mid-Level,31,0,86049,1,3,4,30,2,0
7497,33,Male,Married,Engineering,Junior,61,8,79850,3,4,2,29,4,0
7498,34,Female,Married,Sales,Junior,80,9,55659,3,4,4,37,1,0
7499,35,Male,Married,Engineering,Mid-Level,8,7,120474,4,2,3,27,5,0
7500,50,Female,Married,Sales,Junior,4,2,138804,3,1,2,21,5,0
7501,25,Female,Single,Engineering,Manager,71,2,104740,3,3,4,42,8,0
7502,30,Female,Divorced,Engineering,Mid-Level,16,3,57981,4,2,3,45,8,0
7503,49,Male,Single,Sales,Mid-Level,40,2,71049,3,4,4,6,9,0
7504,25,Male,Married,Engineering,Junior,58,4,131249,2,3,2,47,3,0
7505,38,Female,Single,Engineering,Junior,36,5,137810,4,3,3,19,7,0
